game_id,commence_time,snapshot_time,home_team,away_team,sport_key,sport_title,fa_ml_home,fa_ml_away,be_ml_home,be_ml_away,be_total_line,be_total_over_price,be_total_under_price,opening_fd_home_ml,closing_fd_home_ml,opening_pinnacle_ml_home_x,opening_pinnacle_spread_home_line_x,opening_pinnacle_total_line_x,closing_pinnacle_ml_home,closing_pinnacle_spread_home_line,closing_pinnacle_total_line,pinnacle_ml_home_movement,pinnacle_spread_home_line_movement,pinnacle_total_line_movement,opening_pinnacle_ml_home_y,opening_pinnacle_spread_home_line_y,opening_pinnacle_total_line_y,pi_spread_home_line,pi_spread_home_price,pi_spread_away_line,pi_spread_away_price,pi_total_line,pi_total_over_price,pi_total_under_price,pi_ml_home,pi_ml_away,opening_pinnacle_ml_home,opening_pinnacle_spread_home_line,opening_pinnacle_total_line
91d8b48c086bb0fc04f704646a67b1d6,2021-09-26T20:10:00Z,2021-09-26T16:55:00Z,San Diego Padres,Atlanta Braves,baseball_mlb,MLB,-145.0,122.0,-145.0,120.0,8.0,-115.0,-105.0,-145.0,-145.0,-135.0,-1.5,8.5,-135.0,-1.5,8.5,0.0,0.0,0.0,-135.0,-1.5,8.5,-1.5,148.0,1.5,-164.0,8.5,-101.0,-111.0,-135.0,124.0,-135.0,-1.5,8.5
8f77fdb08959f7fd165b875791725afd,2021-09-26T18:11:00Z,2021-09-26T16:55:00Z,Milwaukee Brewers,New York Mets,baseball_mlb,MLB,-167.0,140.0,-175.0,145.0,8.0,-105.0,-115.0,-167.0,-167.0,-161.0,-1.5,8.0,-161.0,-1.5,8.0,0.0,0.0,0.0,-161.0,-1.5,8.0,-1.5,125.0,1.5,-139.0,8.0,101.0,-114.0,-161.0,148.0,-161.0,-1.5,8.0
2e203d1fbb71d1df1f47daa91e2fd053,2021-09-26T17:11:00Z,2021-09-26T16:55:00Z,Tampa Bay Rays,Miami Marlins,baseball_mlb,MLB,-294.0,235.0,-278.0,220.0,7.5,-115.0,-105.0,-294.0,-294.0,-263.0,-1.5,8.0,-263.0,-1.5,8.0,0.0,0.0,0.0,-263.0,-1.5,8.0,-1.5,-132.0,1.5,119.0,8.0,-101.0,-111.0,-263.0,234.0,-263.0,-1.5,8.0
6f52895317e31ae616e520dc22519db4,2021-09-26T17:05:00Z,2021-09-26T16:55:00Z,Philadelphia Phillies,Pittsburgh Pirates,baseball_mlb,MLB,-244.0,200.0,-250.0,195.0,9.0,-115.0,-105.0,-244.0,-244.0,-233.0,-1.5,9.0,-233.0,-1.5,9.0,0.0,0.0,0.0,-233.0,-1.5,9.0,-1.5,-118.0,1.5,106.0,9.0,-115.0,102.0,-233.0,209.0,-233.0,-1.5,9.0
6d84e158fc020d41e42f105665935bcf,2021-09-28T00:41:00Z,2021-09-27T16:55:00Z,Colorado Rockies,Washington Nationals,baseball_mlb,MLB,-167.0,140.0,-164.0,140.0,11.5,-115.0,-105.0,-167.0,-167.0,-159.0,-1.5,11.5,-159.0,-1.5,11.5,0.0,0.0,0.0,-159.0,-1.5,11.5,-1.5,111.0,1.5,-122.0,11.5,-110.0,-102.0,-159.0,146.0,-159.0,-1.5,11.5
759b415418c08ef021f6f79e05e8fc1c,2021-09-27T17:11:00Z,2021-09-27T16:55:00Z,Detroit Tigers,Chicago White Sox,baseball_mlb,MLB,126.0,-147.0,125.0,-154.0,9.5,-115.0,-105.0,126.0,126.0,134.0,1.5,10.0,134.0,1.5,10.0,0.0,0.0,0.0,134.0,1.5,10.0,1.5,-118.0,-1.5,106.0,10.0,100.0,-112.0,134.0,-145.0,134.0,1.5,10.0
79885a1dfa17fc6bf82039991e3bd0ce,2021-09-28T02:11:00Z,2021-09-27T16:55:00Z,Seattle Mariners,Oakland Athletics,baseball_mlb,MLB,-118.0,100.0,-120.0,100.0,8.5,-105.0,-115.0,-118.0,-118.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,-1.5,166.0,1.5,-185.0,8.5,100.0,-112.0,-116.0,107.0,-116.0,-1.5,8.5
9d07c260d509474f0e752f5cfc37d184,2021-09-27T17:10:00Z,2021-09-27T16:55:00Z,Cleveland Indians,Kansas City Royals,baseball_mlb,MLB,-179.0,150.0,-185.0,150.0,9.5,-105.0,-115.0,-179.0,-179.0,-172.0,-1.5,9.5,-172.0,-1.5,9.5,0.0,0.0,0.0,-172.0,-1.5,9.5,-1.5,111.0,1.5,-123.0,9.5,-103.0,-110.0,-172.0,159.0,-172.0,-1.5,9.5
9b37b18bdaeafcf61fafa60c10e6194b,2021-09-27T17:11:00Z,2021-09-27T16:55:00Z,Cincinnati Reds,Pittsburgh Pirates,baseball_mlb,MLB,-175.0,146.0,-175.0,145.0,9.5,-105.0,-115.0,-175.0,-175.0,-167.0,-1.5,9.5,-167.0,-1.5,9.5,0.0,0.0,0.0,-167.0,-1.5,9.5,-1.5,116.0,1.5,-128.0,9.5,-105.0,-108.0,-167.0,153.0,-167.0,-1.5,9.5
57bb62a55205edff0f82803595decf1f,2021-09-28T20:10:00Z,2021-09-28T16:55:00Z,New York Mets,Miami Marlins,baseball_mlb,MLB,-172.0,144.0,-164.0,140.0,5.5,-105.0,-115.0,-172.0,-172.0,-179.0,-1.5,5.5,-179.0,-1.5,5.5,0.0,0.0,0.0,-179.0,-1.5,5.5,-1.5,140.0,1.5,-154.0,5.5,103.0,-116.0,-179.0,162.0,-179.0,-1.5,5.5
b23bf60bca8ea6765fcfaf16708edf45,2021-09-28T22:35:00Z,2021-09-28T16:55:00Z,Pittsburgh Pirates,Chicago Cubs,baseball_mlb,MLB,-108.0,-108.0,-110.0,-110.0,8.5,-115.0,-105.0,-108.0,-108.0,-102.0,-1.5,8.5,-102.0,-1.5,8.5,0.0,0.0,0.0,-102.0,-1.5,8.5,-1.5,186.0,1.5,-208.0,8.5,-114.0,101.0,-102.0,-106.0,-102.0,-1.5,8.5
cf82228ca2e6b94991a0b4f283f7f887,2021-09-29T00:10:00Z,2021-09-28T16:55:00Z,Chicago White Sox,Cincinnati Reds,baseball_mlb,MLB,-189.0,160.0,-175.0,145.0,9.0,-115.0,-105.0,-189.0,-189.0,-179.0,-1.5,9.0,-179.0,-1.5,9.0,0.0,0.0,0.0,-179.0,-1.5,9.0,-1.5,110.0,1.5,-120.0,9.0,-109.0,-103.0,-179.0,162.0,-179.0,-1.5,9.0
2906cf8d7a2c8e37b1073b773b0b4795,2021-09-29T00:40:00Z,2021-09-28T16:55:00Z,Colorado Rockies,Washington Nationals,baseball_mlb,MLB,-135.0,116.0,-141.0,115.0,11.5,-115.0,-105.0,-135.0,-135.0,-128.0,-1.5,11.5,-128.0,-1.5,11.5,0.0,0.0,0.0,-128.0,-1.5,11.5,-1.5,136.0,1.5,-152.0,11.5,-114.0,100.0,-128.0,118.0,-128.0,-1.5,11.5
2a21ecddd61fe551a9ddcaf53c1c8564,2021-09-29T02:10:00Z,2021-09-28T16:55:00Z,Los Angeles Dodgers,San Diego Padres,baseball_mlb,MLB,-189.0,160.0,-189.0,155.0,7.5,-115.0,-105.0,-189.0,-189.0,-179.0,-1.5,7.5,-179.0,-1.5,7.5,0.0,0.0,0.0,-179.0,-1.5,7.5,-1.5,116.0,1.5,-128.0,7.5,-110.0,-102.0,-179.0,162.0,-179.0,-1.5,7.5
eee7a1fea5d0e237c5b7a77b62b77876,2021-09-28T23:06:00Z,2021-09-28T16:55:00Z,Baltimore Orioles,Boston Red Sox,baseball_mlb,MLB,220.0,-270.0,220.0,-278.0,9.0,-115.0,-105.0,220.0,220.0,222.0,1.5,9.5,222.0,1.5,9.5,0.0,0.0,0.0,222.0,1.5,9.5,1.5,141.0,-1.5,-156.0,9.5,103.0,-116.0,222.0,-250.0,222.0,1.5,9.5
281577af137eb3a1f3275ca132571ac5,2021-09-28T23:08:00Z,2021-09-28T16:55:00Z,Toronto Blue Jays,New York Yankees,baseball_mlb,MLB,-130.0,110.0,-135.0,110.0,9.0,-115.0,-105.0,-130.0,-130.0,-125.0,-1.5,9.5,-125.0,-1.5,9.5,0.0,0.0,0.0,-125.0,-1.5,9.5,-1.5,148.0,1.5,-164.0,9.5,100.0,-114.0,-125.0,116.0,-125.0,-1.5,9.5
c1328c8d40dd3d3cc3c8038b6f028c36,2021-09-28T23:21:00Z,2021-09-28T16:55:00Z,Atlanta Braves,Philadelphia Phillies,baseball_mlb,MLB,-132.0,112.0,-125.0,105.0,7.5,-115.0,-105.0,-132.0,-132.0,-122.0,-1.5,7.5,-122.0,-1.5,7.5,0.0,0.0,0.0,-122.0,-1.5,7.5,-1.5,169.0,1.5,-189.0,7.5,-109.0,-103.0,-122.0,113.0,-122.0,-1.5,7.5
e78dc874d23f37a261669163b8a0c105,2021-09-28T23:46:00Z,2021-09-28T16:55:00Z,St. Louis Cardinals,Milwaukee Brewers,baseball_mlb,MLB,100.0,-118.0,100.0,-120.0,7.0,-115.0,-105.0,100.0,100.0,105.0,1.5,7.0,105.0,1.5,7.0,0.0,0.0,0.0,105.0,1.5,7.0,1.5,-167.0,-1.5,150.0,7.0,-106.0,-106.0,105.0,-114.0,105.0,1.5,7.0
a70316eae5a503ada5d1652bbbb99ce9,2021-09-29T00:06:00Z,2021-09-28T16:55:00Z,Texas Rangers,Los Angeles Angels,baseball_mlb,MLB,-106.0,-110.0,-105.0,-115.0,9.0,-120.0,100.0,-106.0,-106.0,100.0,-1.5,9.0,100.0,-1.5,9.0,0.0,0.0,0.0,100.0,-1.5,9.0,-1.5,180.0,1.5,-204.0,9.0,-116.0,103.0,100.0,-108.0,100.0,-1.5,9.0
6d39eb03ef019ede23be5517105c691d,2021-09-29T01:46:00Z,2021-09-28T16:55:00Z,San Francisco Giants,Arizona Diamondbacks,baseball_mlb,MLB,-270.0,220.0,-303.0,240.0,8.0,-105.0,-115.0,-270.0,-270.0,-250.0,-1.5,8.0,-250.0,-1.5,8.0,0.0,0.0,0.0,-250.0,-1.5,8.0,-1.5,-125.0,1.5,114.0,8.0,-101.0,-111.0,-250.0,222.0,-250.0,-1.5,8.0
5b643897ef834ec5fa1476e978977de0,2021-09-29T00:11:00Z,2021-09-28T16:55:00Z,Houston Astros,Tampa Bay Rays,baseball_mlb,MLB,-135.0,116.0,-135.0,110.0,9.5,100.0,-120.0,-135.0,-135.0,-128.0,-1.5,9.0,-128.0,-1.5,9.0,0.0,0.0,0.0,-128.0,-1.5,9.0,-1.5,143.0,1.5,-159.0,9.0,-116.0,104.0,-128.0,118.0,-128.0,-1.5,9.0
28eb72e8e8e5498b067db9f62662a7c7,2021-09-29T00:11:00Z,2021-09-28T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,-120.0,102.0,-120.0,100.0,9.0,100.0,-120.0,-120.0,-120.0,-118.0,-1.5,9.0,-118.0,-1.5,9.0,0.0,0.0,0.0,-118.0,-1.5,9.0,-1.5,165.0,1.5,-185.0,9.0,101.0,-114.0,-118.0,109.0,-118.0,-1.5,9.0
c2e2fdc95b829cb34e396b5d5b51c765,2021-09-29T02:11:00Z,2021-09-28T16:55:00Z,Seattle Mariners,Oakland Athletics,baseball_mlb,MLB,-106.0,-110.0,-105.0,-115.0,8.0,-110.0,-110.0,-106.0,-106.0,101.0,1.5,8.0,101.0,1.5,8.0,0.0,0.0,0.0,101.0,1.5,8.0,1.5,-161.0,-1.5,145.0,8.0,-105.0,-108.0,101.0,-109.0,101.0,1.5,8.0
dd8029b2247db5a192f8afce09e5d430,2021-09-28T23:41:00Z,2021-09-28T16:55:00Z,Minnesota Twins,Detroit Tigers,baseball_mlb,MLB,-167.0,140.0,-185.0,150.0,,,,-167.0,-167.0,,,,,,,,,,,,,,,,,,,,,,,,
9ff5b2267e6fce63c66dfd1fc0cf8098,2021-09-29T23:40:00Z,2021-09-29T16:55:00Z,Minnesota Twins,Detroit Tigers,baseball_mlb,MLB,-189.0,158.0,-175.0,145.0,9.0,-115.0,-105.0,-189.0,-189.0,-172.0,-1.5,9.0,-172.0,-1.5,9.0,0.0,0.0,0.0,-172.0,-1.5,9.0,-1.5,114.0,1.5,-127.0,9.0,-106.0,-106.0,-172.0,157.0,-172.0,-1.5,9.0
5d69b2a4e2ba50e48a0da1446012fdc0,2021-09-30T00:05:00Z,2021-09-29T16:55:00Z,Texas Rangers,Los Angeles Angels,baseball_mlb,MLB,-122.0,104.0,-120.0,100.0,8.5,-115.0,-105.0,-122.0,-122.0,-116.0,-1.5,8.5,-116.0,-1.5,8.5,0.0,0.0,0.0,-116.0,-1.5,8.5,-1.5,166.0,1.5,-185.0,8.5,-114.0,101.0,-116.0,107.0,-116.0,-1.5,8.5
34fcd55fad9992e5fb37d5cbe34c0455,2021-09-30T00:10:00Z,2021-09-29T16:55:00Z,Chicago White Sox,Cincinnati Reds,baseball_mlb,MLB,-179.0,150.0,-185.0,150.0,7.5,-110.0,-110.0,-179.0,-179.0,-167.0,-1.5,7.5,-167.0,-1.5,7.5,0.0,0.0,0.0,-167.0,-1.5,7.5,-1.5,122.0,1.5,-135.0,7.5,-114.0,101.0,-167.0,152.0,-167.0,-1.5,7.5
696b9c44245ed10832d9812edee3f373,2021-09-30T00:10:00Z,2021-09-29T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,100.0,-118.0,105.0,-125.0,9.0,-105.0,-115.0,100.0,100.0,102.0,1.5,9.0,102.0,1.5,9.0,0.0,0.0,0.0,102.0,1.5,9.0,1.5,-154.0,-1.5,139.0,9.0,-110.0,-102.0,102.0,-110.0,102.0,1.5,9.0
4599d21e042e3c9f467bd026d7bca317,2021-09-30T01:45:00Z,2021-09-29T16:55:00Z,San Francisco Giants,Arizona Diamondbacks,baseball_mlb,MLB,-278.0,225.0,-278.0,225.0,8.0,-105.0,-115.0,-278.0,-278.0,-263.0,-1.5,8.0,-263.0,-1.5,8.0,0.0,0.0,0.0,-263.0,-1.5,8.0,-1.5,-133.0,1.5,120.0,8.0,-108.0,-105.0,-263.0,235.0,-263.0,-1.5,8.0
1f5698d8d45dd0ec0ebf1d977b84d173,2021-09-30T02:10:00Z,2021-09-29T16:55:00Z,Seattle Mariners,Oakland Athletics,baseball_mlb,MLB,-104.0,-112.0,-105.0,-115.0,7.5,-110.0,-110.0,-104.0,-104.0,-103.0,1.5,7.5,-103.0,1.5,7.5,0.0,0.0,0.0,-103.0,1.5,7.5,1.5,-172.0,-1.5,153.0,7.5,100.0,-114.0,-103.0,-105.0,-103.0,1.5,7.5
3d5e3a88717ac07e589ee7ae0a597b3f,2021-09-30T00:10:00Z,2021-09-29T16:55:00Z,Houston Astros,Tampa Bay Rays,baseball_mlb,MLB,-130.0,110.0,-125.0,105.0,9.0,-105.0,-115.0,-130.0,-130.0,-123.0,-1.5,9.0,-123.0,-1.5,9.0,0.0,0.0,0.0,-123.0,-1.5,9.0,-1.5,153.0,1.5,-172.0,9.0,101.0,-114.0,-123.0,114.0,-123.0,-1.5,9.0
44d0be318032bc688c05e5f8ee2edc31,2021-09-29T19:11:00Z,2021-09-29T16:55:00Z,Colorado Rockies,Washington Nationals,baseball_mlb,MLB,-112.0,-104.0,-115.0,-105.0,11.5,-115.0,-105.0,-112.0,-112.0,-109.0,-1.5,12.0,-109.0,-1.5,12.0,0.0,0.0,0.0,-109.0,-1.5,12.0,-1.5,161.0,1.5,-179.0,12.0,-101.0,-111.0,-109.0,100.0,-109.0,-1.5,12.0
a971d7469ecd67eb1f45556d18621c1e,2021-09-29T23:08:00Z,2021-09-29T16:55:00Z,Toronto Blue Jays,New York Yankees,baseball_mlb,MLB,-104.0,-112.0,-105.0,-115.0,8.0,-110.0,-110.0,-104.0,-104.0,-102.0,1.5,8.0,-102.0,1.5,8.0,0.0,0.0,0.0,-102.0,1.5,8.0,1.5,-164.0,-1.5,147.0,8.0,-106.0,-106.0,-102.0,-106.0,-102.0,1.5,8.0
9b651d7dfb031220dab7420050758934,2021-09-29T23:06:00Z,2021-09-29T16:55:00Z,Baltimore Orioles,Boston Red Sox,baseball_mlb,MLB,215.0,-263.0,200.0,-250.0,9.5,-110.0,-110.0,215.0,215.0,227.0,1.5,10.0,227.0,1.5,10.0,0.0,0.0,0.0,227.0,1.5,10.0,1.5,147.0,-1.5,-164.0,10.0,102.0,-115.0,227.0,-250.0,227.0,1.5,10.0
b55ecb1c2f409b74e218c4f7bded70cf,2021-09-29T23:11:00Z,2021-09-29T16:55:00Z,New York Mets,Miami Marlins,baseball_mlb,MLB,-175.0,148.0,-185.0,150.0,7.0,-125.0,105.0,-175.0,-175.0,-169.0,-1.5,7.5,-169.0,-1.5,7.5,0.0,0.0,0.0,-169.0,-1.5,7.5,-1.5,128.0,1.5,-143.0,7.5,101.0,-114.0,-169.0,156.0,-169.0,-1.5,7.5
a40a86ae546978a2445d243b56c6ac7c,2021-09-29T23:21:00Z,2021-09-29T16:55:00Z,Atlanta Braves,Philadelphia Phillies,baseball_mlb,MLB,-143.0,120.0,-145.0,120.0,8.0,-110.0,-110.0,-143.0,-143.0,-139.0,-1.5,8.0,-139.0,-1.5,8.0,0.0,0.0,0.0,-139.0,-1.5,8.0,-1.5,145.0,1.5,-161.0,8.0,-109.0,-103.0,-139.0,128.0,-139.0,-1.5,8.0
33d34107402cf3b9136257c6d34b28ef,2021-09-30T02:11:00Z,2021-09-29T16:55:00Z,Los Angeles Dodgers,San Diego Padres,baseball_mlb,MLB,-303.0,245.0,-303.0,240.0,8.0,-110.0,-110.0,-303.0,-303.0,-286.0,-1.5,8.0,-286.0,-1.5,8.0,0.0,0.0,0.0,-286.0,-1.5,8.0,-1.5,-137.0,1.5,124.0,8.0,-111.0,-101.0,-286.0,253.0,-286.0,-1.5,8.0
f2ae22e7e83e441e3d912027f8fe6648,2021-09-29T22:36:00Z,2021-09-29T16:55:00Z,Pittsburgh Pirates,Chicago Cubs,baseball_mlb,MLB,-102.0,-116.0,100.0,-120.0,8.5,-115.0,-105.0,-102.0,-102.0,104.0,1.5,8.5,104.0,1.5,8.5,0.0,0.0,0.0,104.0,1.5,8.5,1.5,-161.0,-1.5,144.0,8.5,-108.0,-105.0,104.0,-112.0,104.0,1.5,8.5
dbd63a7c1d996c31feaf817aceb98e40,2021-09-29T23:46:00Z,2021-09-29T16:55:00Z,St. Louis Cardinals,Milwaukee Brewers,baseball_mlb,MLB,-110.0,-106.0,-110.0,-110.0,8.0,-105.0,-115.0,-110.0,-110.0,-111.0,1.5,8.0,-111.0,1.5,8.0,0.0,0.0,0.0,-111.0,1.5,8.0,1.5,-182.0,-1.5,162.0,8.0,-101.0,-111.0,-111.0,103.0,-111.0,1.5,8.0
db23836a305e4ef1925284d9ee1844c1,2021-09-30T23:10:00Z,2021-09-30T16:55:00Z,New York Mets,Miami Marlins,baseball_mlb,MLB,-208.0,176.0,-189.0,155.0,7.5,-110.0,-110.0,-208.0,-208.0,-196.0,-1.5,7.5,-196.0,-1.5,7.5,0.0,0.0,0.0,-196.0,-1.5,7.5,-1.5,112.0,1.5,-123.0,7.5,-105.0,-108.0,-196.0,178.0,-196.0,-1.5,7.5
109040b74a5d0aed582a1729dab74295,2021-10-01T02:10:00Z,2021-09-30T16:55:00Z,Los Angeles Dodgers,San Diego Padres,baseball_mlb,MLB,-222.0,184.0,-250.0,190.0,9.0,-120.0,100.0,-222.0,-222.0,-204.0,-1.5,9.0,-204.0,-1.5,9.0,0.0,0.0,0.0,-204.0,-1.5,9.0,-1.5,-110.0,1.5,100.0,9.0,-112.0,100.0,-204.0,185.0,-204.0,-1.5,9.0
11118a2a92a8c3da632fd71585566d80,2021-09-30T23:08:00Z,2021-09-30T16:55:00Z,Toronto Blue Jays,New York Yankees,baseball_mlb,MLB,-152.0,128.0,-145.0,120.0,8.5,-110.0,-110.0,-152.0,-152.0,-141.0,-1.5,8.5,-141.0,-1.5,8.5,0.0,0.0,0.0,-141.0,-1.5,8.5,-1.5,136.0,1.5,-149.0,8.5,-104.0,-108.0,-141.0,130.0,-141.0,-1.5,8.5
53e2e081ef64709f4f3f9fd5eddbb4f7,2021-09-30T18:06:00Z,2021-09-30T16:55:00Z,Texas Rangers,Los Angeles Angels,baseball_mlb,MLB,114.0,-133.0,115.0,-141.0,8.0,-115.0,-105.0,114.0,114.0,124.0,1.5,8.0,124.0,1.5,8.0,0.0,0.0,0.0,124.0,1.5,8.0,1.5,-135.0,-1.5,122.0,8.0,-108.0,-104.0,124.0,-133.0,124.0,1.5,8.0
a51df28c2aa21efe7281e2e497b6c974,2021-09-30T17:16:00Z,2021-09-30T16:55:00Z,St. Louis Cardinals,Milwaukee Brewers,baseball_mlb,MLB,-120.0,102.0,-115.0,-105.0,8.5,-110.0,-110.0,-120.0,-120.0,-118.0,-1.5,8.5,-118.0,-1.5,8.5,0.0,0.0,0.0,-118.0,-1.5,8.5,-1.5,156.0,1.5,-175.0,8.5,-109.0,-103.0,-118.0,108.0,-118.0,-1.5,8.5
4b7856f2eaf590cc7679c5de152f0521,2021-09-30T23:06:00Z,2021-09-30T16:55:00Z,Baltimore Orioles,Boston Red Sox,baseball_mlb,MLB,176.0,-208.0,180.0,-227.0,10.0,-115.0,-105.0,176.0,176.0,182.0,1.5,10.0,182.0,1.5,10.0,0.0,0.0,0.0,182.0,1.5,10.0,1.5,122.0,-1.5,-135.0,10.0,-109.0,-103.0,182.0,-200.0,182.0,1.5,10.0
1e1f8c731873f3816470ad6cf52d50ba,2021-09-30T23:21:00Z,2021-09-30T16:55:00Z,Atlanta Braves,Philadelphia Phillies,baseball_mlb,MLB,-159.0,134.0,-145.0,120.0,8.5,-120.0,100.0,-159.0,-159.0,-147.0,-1.5,8.5,-147.0,-1.5,8.5,0.0,0.0,0.0,-147.0,-1.5,8.5,-1.5,133.0,1.5,-147.0,8.5,-118.0,104.0,-147.0,136.0,-147.0,-1.5,8.5
ad1ffec47a0f2bcb890330de5666d01f,2021-09-30T23:41:00Z,2021-09-30T16:55:00Z,Minnesota Twins,Detroit Tigers,baseball_mlb,MLB,-185.0,154.0,-200.0,165.0,8.5,-110.0,-110.0,-185.0,-185.0,-175.0,-1.5,8.5,-175.0,-1.5,8.5,0.0,0.0,0.0,-175.0,-1.5,8.5,-1.5,117.0,1.5,-128.0,8.5,-105.0,-108.0,-175.0,159.0,-175.0,-1.5,8.5
4ceca022b7ac998c6b9de148849b9a5b,2021-10-01T01:46:00Z,2021-09-30T16:55:00Z,San Francisco Giants,Arizona Diamondbacks,baseball_mlb,MLB,-213.0,180.0,-200.0,165.0,8.5,-110.0,-110.0,-213.0,-213.0,-208.0,-1.5,8.5,-208.0,-1.5,8.5,0.0,0.0,0.0,-208.0,-1.5,8.5,-1.5,102.0,1.5,-112.0,8.5,-106.0,-106.0,-208.0,189.0,-208.0,-1.5,8.5
5f654e7260a7e23747df998288a72f31,2021-09-30T22:36:00Z,2021-09-30T16:55:00Z,Pittsburgh Pirates,Chicago Cubs,baseball_mlb,MLB,-108.0,-108.0,-110.0,-110.0,8.5,-120.0,100.0,-108.0,-108.0,-102.0,-1.5,9.0,-102.0,-1.5,9.0,0.0,0.0,0.0,-102.0,-1.5,9.0,-1.5,188.0,1.5,-213.0,9.0,102.0,-115.0,-102.0,-106.0,-102.0,-1.5,9.0
866c2a7f99b91a67780c4077b3d1d6f0,2021-10-01T00:11:00Z,2021-09-30T16:55:00Z,Kansas City Royals,Cleveland Indians,baseball_mlb,MLB,130.0,-154.0,135.0,-161.0,8.5,-105.0,-115.0,130.0,130.0,139.0,1.5,8.5,139.0,1.5,8.5,0.0,0.0,0.0,139.0,1.5,8.5,1.5,-115.0,-1.5,104.0,8.5,-108.0,-104.0,139.0,-152.0,139.0,1.5,8.5
f82594a5851c4a5d0199dfd1d2c3586e,2021-09-30T23:11:00Z,2021-09-30T16:55:00Z,Houston Astros,Tampa Bay Rays,baseball_mlb,MLB,-156.0,132.0,-149.0,125.0,8.5,-120.0,100.0,-156.0,-156.0,-147.0,-1.5,8.5,-147.0,-1.5,8.5,0.0,0.0,0.0,-147.0,-1.5,8.5,-1.5,130.0,1.5,-145.0,8.5,-114.0,101.0,-147.0,135.0,-147.0,-1.5,8.5
9e98d6cf0b8200bb22ba7c00b6f92aff,2021-10-01T23:06:00Z,2021-10-01T16:55:00Z,Washington Nationals,Boston Red Sox,baseball_mlb,MLB,158.0,-189.0,165.0,-200.0,9.0,-120.0,100.0,158.0,158.0,173.0,1.5,9.5,173.0,1.5,9.5,0.0,0.0,0.0,173.0,1.5,9.5,1.5,107.0,-1.5,-118.0,9.5,102.0,-114.0,173.0,-189.0,173.0,1.5,9.5
49a313b2092b76cfc58d82baa10d0d2b,2021-10-02T02:10:00Z,2021-10-01T16:55:00Z,Los Angeles Dodgers,Milwaukee Brewers,baseball_mlb,MLB,-238.0,198.0,-227.0,180.0,8.0,-105.0,-115.0,-238.0,-238.0,-217.0,-1.5,8.0,-217.0,-1.5,8.0,0.0,0.0,0.0,-217.0,-1.5,8.0,-1.5,-106.0,1.5,-104.0,8.0,-104.0,-108.0,-217.0,198.0,-217.0,-1.5,8.0
1b4bb40e247e8cf11c008c23e21c4f5b,2021-10-02T00:06:00Z,2021-10-01T16:55:00Z,Texas Rangers,Cleveland Indians,baseball_mlb,MLB,100.0,-118.0,105.0,-130.0,9.0,100.0,-120.0,100.0,100.0,107.0,1.5,9.0,107.0,1.5,9.0,0.0,0.0,0.0,107.0,1.5,9.0,1.5,-149.0,-1.5,135.0,9.0,-102.0,-110.0,107.0,-116.0,107.0,1.5,9.0
4208f3ab7d85e415eceee07aaecdc6d4,2021-10-02T02:10:00Z,2021-10-01T16:55:00Z,Seattle Mariners,Los Angeles Angels,baseball_mlb,MLB,-161.0,136.0,-161.0,135.0,8.0,-105.0,-115.0,-161.0,-161.0,-154.0,-1.5,7.5,-154.0,-1.5,7.5,0.0,0.0,0.0,-154.0,-1.5,7.5,-1.5,129.0,1.5,-143.0,7.5,-110.0,-102.0,-154.0,141.0,-154.0,-1.5,7.5
c283facbca504fdb945b5e4d9ad5ebc5,2021-10-02T00:10:00Z,2021-10-01T16:55:00Z,Chicago White Sox,Detroit Tigers,baseball_mlb,MLB,-278.0,230.0,-278.0,220.0,8.5,-110.0,-110.0,-278.0,-278.0,-256.0,-1.5,8.5,-256.0,-1.5,8.5,0.0,0.0,0.0,-256.0,-1.5,8.5,-1.5,-128.0,1.5,116.0,8.5,-109.0,-103.0,-256.0,228.0,-256.0,-1.5,8.5
9c39d44e3d4c98e8f0be745b487dc1b4,2021-10-01T22:35:00Z,2021-10-01T16:55:00Z,Pittsburgh Pirates,Cincinnati Reds,baseball_mlb,MLB,160.0,-189.0,150.0,-185.0,8.5,-105.0,-115.0,160.0,160.0,168.0,1.5,8.5,168.0,1.5,8.5,0.0,0.0,0.0,168.0,1.5,8.5,1.5,101.0,-1.5,-111.0,8.5,-106.0,-106.0,168.0,-185.0,168.0,1.5,8.5
e9515185dd49f123e3f0c7ab02cbfed1,2021-10-01T23:05:00Z,2021-10-01T16:55:00Z,New York Yankees,Tampa Bay Rays,baseball_mlb,MLB,-127.0,108.0,-135.0,110.0,8.5,-115.0,-105.0,-127.0,-127.0,-120.0,-1.5,8.5,-120.0,-1.5,8.5,0.0,0.0,0.0,-120.0,-1.5,8.5,-1.5,152.0,1.5,-169.0,8.5,-115.0,103.0,-120.0,111.0,-120.0,-1.5,8.5
d353dde9d0f3082d8ccbaa855be638e5,2021-10-01T23:07:00Z,2021-10-01T16:55:00Z,Toronto Blue Jays,Baltimore Orioles,baseball_mlb,MLB,-357.0,290.0,-345.0,260.0,10.0,-105.0,-115.0,-357.0,-357.0,-357.0,-1.5,10.0,-357.0,-1.5,10.0,0.0,0.0,0.0,-357.0,-1.5,10.0,-1.5,-179.0,1.5,160.0,10.0,-104.0,-108.0,-357.0,311.0,-357.0,-1.5,10.0
